Timestamp,Channel 2,Channel 4
61560.67977,-0.276661484,-1.235193867
61560.67979,0.664932223,-1.843079268
61560.684,1.571388256,-2.347648549
61560.68781,2.386259408,-2.708439613
61560.68783,3.0585148,-2.893822884
61560.68784,3.545977295,-2.883587307
61560.69095,3.818201857,-2.67077716
61560.69096,3.85858479,-2.262623718
61560.69286,3.665544921,-1.680478028
61560.6979,3.252681567,-0.958721971
61560.70041,2.647886188,-0.142709188
61560.70352,1.891459709,0.714140012
61560.70358,1.033360229,1.553900545
61560.70539,0.129770624,2.318119352
61560.70841,-0.760772635,2.951929259
61560.70845,-1.581413312,3.408005862
61560.71538,-2.28088113,3.650078607
61560.72226,-2.81698549,3.655733888
61560.7223,-3.15944169,3.418294496
61560.7279,-3.291822207,2.94762295
61560.73728,-3.212489991,2.26977175
61560.73733,-2.934446751,1.425485954
61560.75724,-2.484111098,0.46764663
61560.75727,-1.899122926,-0.542178396
61560.75978,-1.225345038,-1.537843403
61560.75981,-0.513294957,-2.453109669
61560.76153,0.185716199,-3.226192504
61560.76467,0.823438386,-3.804048719
61560.7647,1.358232535,-4.146098463
61560.77098,1.758042022,-4.227113468
61560.77101,2.002558515,-4.039061654
61560.78036,2.084419648,-3.591771721
61560.7834,2.009353857,-2.91236531
61560.78343,1.795272454,-2.043492375
61560.78541,1.470394053,-1.040491177
61560.79681,1.070564623,0.032328732
61560.8265,0.636001594,1.106019512
61560.82652,0.20773693,2.111639419
61560.82653,-0.17594185,2.98488258
61560.82921,-0.482754298,3.670370451
61560.8356,-0.689120205,4.125307077
61560.83796,-0.782058306,4.322247379
61560.84044,-0.760132566,4.250792708
61560.84289,-0.633368598,3.918105731
61560.84544,-0.422150066,3.348221647
61560.848,-0.155191779,2.580218516
61560.8504,0.133234801,1.665389789
61560.85295,0.406583271,0.663631141
61560.85533,0.629536248,-0.360693455
61560.86049,0.771425774,-1.343108624
61560.86356,0.809269262,-2.223298921
61560.86361,0.730150371,-2.948997984
61560.86793,0.532727631,-3.479232283
61560.87106,0.227725714,-3.78670839
61560.87109,-0.162650687,-3.859199325
61560.87288,-0.606349501,-3.699861482
61560.87541,-1.064030175,-3.326492902
61560.8862,-1.492348073,-2.769820167
61560.88622,-1.847698806,-2.07096906
61560.88846,-2.090113149,-1.278328392
61560.88848,-2.186974379,-0.444053112
61560.89424,-2.116237832,0.379530311
61560.90494,-1.868866922,1.143356997
61560.905,-1.450258428,1.804659355
61560.90676,-0.880508077,2.329409894
61560.91337,-0.193459451,2.694029276
61560.91738,0.565422357,2.886279806
61560.91745,1.342213845,2.905329676
61560.92666,2.078506534,2.761036132
61560.92984,2.715892888,2.472551381
61560.92989,3.200617855,2.066399246
61560.93918,3.488026939,1.574200416
61560.94497,3.546448635,1.030237943
61560.945,3.360184992,0.469052107
61560.94715,2.931346863,-0.076763705
61560.94909,2.280355459,-0.578424645
61560.9604,1.445032974,-1.01237139
61560.9639,0.47831443,-1.361184725
61560.96392,-0.55527774,-1.613985335
61560.96917,-1.584154348,-1.76634862
61560.97606,-2.534849523,-1.819799962
61560.97609,-3.337494464,-1.78098231
61560.97797,-3.931158087,-1.660603513
61561.00492,-4.268638795,-1.472275248
61561.00495,-4.320325175,-1.231349041
61561.00883,-4.076807569,-0.953839623
61561.00886,-3.550012809,-0.655503809
61561.00887,-2.772744276,-0.35111729
61561.00887,-1.79663074,-0.053965005
61561.01104,-0.688610721,0.224463832
61561.01106,0.47380509,0.474605172
61561.0128,1.608151765,0.688817025
61561.02416,2.633092584,0.861293449
61561.02909,3.474506954,0.987944546
61561.02913,4.071116623,1.066284031
61561.02914,4.37921111,1.095353409
61561.03663,4.37609625,1.075696039
61561.04589,4.06198302,1.00937766
61561.04591,3.460150849,0.900034612
61561.04783,2.615351387,0.752919059
61561.05162,1.590555161,0.57490356
61561.05983,0.462274068,0.374406435
61561.05986,-0.685193298,0.161204644
61561.06161,-1.766158037,-0.053888011
61561.07348,-2.700088194,-0.259483977
61561.07351,-3.417798486,-0.444214519
61561.08099,-3.866796474,-0.597420942
61561.08102,-4.015360117,-0.709896295
61561.0835,-3.855017065,-0.774615893
61561.08353,-3.401218699,-0.787387268
61561.09558,-2.692142644,-0.74734941
61561.09995,-1.785705104,-0.657258089
61561.09998,-0.755007357,-0.523508348
61561.10721,0.317432447,-0.355866
61561.10725,1.346210929,-0.166905304
61561.11349,2.249818212,0.028822394
61561.11352,2.957123198,0.215837048
61561.12032,3.413043973,0.378919366
61561.13106,3.5829435,0.504347221
61561.13109,3.455390304,0.581074627
61561.13368,3.04305361,0.601747931
61561.13371,2.381652278,0.563462655
61561.14299,1.527034687,0.468182534
61561.15001,0.550619649,0.322768425
61561.15004,-0.466436175,0.138596796
61561.15979,-1.439872375,-0.069217343
61561.15982,-2.289219979,-0.282942969
61561.16242,-2.944392878,-0.483618916
61561.16245,-3.351432809,-0.652595106
61561.17724,-3.476932504,-0.773104069
61561.17727,-3.310768881,-0.831731044
61561.1797,-2.866916754,-0.819655794
61561.17971,-2.182272134,-0.733555302
61561.18177,-1.313579599,-0.576082533
61561.19165,-0.332716505,-0.35587035
61561.19496,0.679275279,-0.087048462
61561.19499,1.63891387,0.211698233
61561.19665,2.467197499,0.518462986
61561.20804,3.096142411,0.809741947
61561.21296,3.474392004,1.062224803
61561.21299,3.571428369,1.254610917
61561.213,3.380034802,1.369307237
61561.21782,2.916805315,1.393872772
61561.22032,2.2206621,1.322094
61561.22413,1.34951026,1.154604494
61561.23986,0.375316659,0.898997769
61561.23988,-0.621967258,0.569421923
61561.24297,-1.561121508,0.185684681
61561.243,-2.366442303,-0.228065222
61561.24301,-2.974020947,-0.644982713
61561.24663,-3.336987205,-1.037375851
61561.25545,-3.429277468,-1.378624869
61561.25912,-3.247615544,-1.6450321
61561.26597,-2.811547897,-1.817471048
61561.266,-2.161542246,-1.882719434
61561.27598,-1.355324345,-1.834385554
61561.28106,-0.462778063,-1.673367716
61561.28109,0.440144293,-1.407820397
61561.28283,1.277971629,-1.05263562
61561.28547,1.982157044,-0.628481202
61561.31314,2.496859814,-0.160466906
61561.31555,2.783572222,0.323466973
61561.31794,2.824199815,0.794327745
61561.32039,2.622339883,1.223896119
61561.32293,2.202660733,1.586480621
61561.32542,1.608449887,1.860489621
61561.32785,0.897558235,2.029724898
61561.33035,0.137105677,2.084321381
61561.33287,-0.602580176,2.021282294
61561.33539,-1.254256158,1.844585812
61561.33868,-1.759733019,1.564866493
61561.3387,-2.07499952,1.198700562
61561.34035,-2.174054834,0.767547143
61561.34419,-2.051117908,0.296416518
61561.35721,-1.721025881,-0.187649367
61561.35723,-1.217792913,-0.657190211
61561.36271,-0.591462013,-1.085937448
61561.36275,0.096468434,-1.450326599
61561.36467,0.778637619,-1.73082517
61561.36699,1.387940461,-1.91300183
61561.37028,1.863631495,-1.988279012
61561.38094,2.156876806,-1.954330378
61561.38096,2.235264896,-1.815105725
61561.384,2.085878249,-1.580487708
61561.38402,1.716652738,-1.265606031
61561.39046,1.155900805,-0.889854318
61561.39464,0.450033772,-0.47567181
61561.40092,-0.34032519,-0.047165233
61561.40094,-1.145506385,0.37134489
61561.40287,-1.892795291,0.756765267
61561.41471,-2.512755918,1.088571164
61561.41725,-2.945332612,1.349967367
61561.41729,-3.145205113,1.528799384
61561.42317,-3.085934622,1.618161089
61561.42993,-2.762540975,1.616664137
61561.42996,-2.192283872,1.528355996
61561.43661,-1.41357316,1.362296102
61561.44752,-0.483091298,1.131821896
61561.44756,0.528637995,0.853556975
61561.45217,1.542870194,0.546230686
61561.45222,2.478985154,0.2293911
61561.45405,3.261032384,-0.077899648
61561.45797,3.823935661,-0.358297833
61561.47106,4.118845439,-0.597254028
61561.4711,4.11719924,-0.783859595
61561.47347,3.813158146,-0.911407757
61561.4735,3.22422242,-0.977634246
61561.47784,2.389979639,-0.984626135
61561.48174,1.369091919,-0.938412012
61561.49189,0.234772027,-0.848270342
61561.49473,-0.930880268,-0.725813905
61561.49474,-2.04322044,-0.583924963
61561.49671,-3.021567747,-0.435627139
61561.50845,-3.795359254,-0.292984777
61561.51651,-4.30946279,-0.166118515
61561.51658,-4.528235983,-0.062416845
61561.51659,-4.438024971,0.01399192
61561.51983,-4.047926383,0.06246346
61561.51988,-3.388778637,0.085737816
61561.52228,-2.510491565,0.08952369
61561.53421,-1.477955026,0.08180067
61561.53716,-0.365876902,0.071897928
61561.53719,0.747020053,0.069428274
61561.54291,1.783970532,0.083170903
61561.55029,2.675833107,0.120003309
61561.55032,3.366011592,0.183981836
61561.55681,3.814263117,0.27566107
61561.56724,3.999124322,0.391725046
61561.56728,3.918806182,0.524979322
61561.5722,3.590536436,0.664723824
61561.57225,3.048455279,0.797494311
61561.57404,2.340284448,0.908127709
61561.57787,1.52308282,0.981076198
61561.58852,0.658465861,1.001869262
61561.58856,-0.192302836,0.958604483
61561.59178,-0.972943876,0.843338318
61561.5918,-1.63615222,0.653248895
61561.59849,-2.146646765,0.39145428
61561.60537,-2.483071736,0.067391419
61561.61274,-2.638647796,-0.303308283
61561.61278,-2.620581628,-0.699473079
61561.61492,-2.448349222,-1.095559092
61561.61495,-2.15106104,-1.463273967
61561.62418,-1.76418888,-1.773556668
61561.62845,-1.325978817,-1.998779014
61561.62847,-0.87388882,-2.11500828
61561.63789,-0.441372993,-2.104155171
61561.64047,-0.05528915,-1.95582952
61561.64348,0.265862561,-1.668738112
61561.65092,0.512748316,-1.251484779
61561.65095,0.685029631,-0.722671173
61561.65282,0.790280536,-0.110245046
61561.66348,0.842146663,0.549901793
61561.66762,0.857969387,1.216025337
61561.6677,0.856144855,1.843193641
61561.6742,0.853507563,2.386355217
61561.68954,0.863019637,2.803602651
61561.68958,0.892011085,3.059395984
61561.68959,0.94115667,3.127500575
61561.69279,1.004297504,2.993402808
61561.69283,1.069127442,2.6559942
61561.69447,1.1186744,2.128359175
61561.69689,1.133423433,1.437561266
61561.70033,1.093859886,0.623392947
61561.71039,0.983163775,-0.263869132
61561.7148,0.789765575,-1.166584646
61561.71485,0.509480926,-2.023555157
61561.72482,0.146977111,-2.774263368
61561.72485,-0.283615554,-3.363250156
61561.73094,-0.759054486,-3.744309544
61561.73097,-1.248312741,-3.884181026
61561.73723,-1.714803243,-3.765442558
61561.73726,-2.119327973,-3.388355132
61561.7392,-2.423503995,-2.771478749
61561.7479,-2.593362883,-1.95096536
61561.75224,-2.602791657,-0.97853095
61561.75228,-2.436485159,0.081790456
61561.78844,-2.092112301,1.157911453
61561.79148,-1.581459508,2.174689959
61561.79152,-0.930398978,3.05931101
61561.79469,-0.177629977,3.746658969
61561.79472,0.627750567,4.184274831
61561.79472,1.429685938,4.336511655
61561.79473,2.169349394,4.187550385
61561.79724,2.789755117,3.743015466
61561.79726,3.240412681,3.030029685
61561.80166,3.481632191,2.09566332
61561.80677,3.48810579,1.003855324
61561.80913,3.251442487,-0.168995665
61561.81176,2.781413428,-1.33946482
61561.81415,2.105767414,-2.423166706
61561.81937,1.26859318,-3.341002411
61561.82166,0.327326052,-4.025113654
61561.82479,-0.651388313,-4.424082089
61561.82481,-1.596661148,-4.506961664
61561.833,-2.438772035,-4.265815167
61561.83593,-3.11459432,-3.716537216
61561.83596,-3.572595871,-2.897876445
61561.8393,-3.777004627,-1.868709494
61561.85048,-3.710790849,-0.703757446
61561.85392,-3.377210097,0.511939666
61561.85395,-2.799765167,1.689373145
61561.8556,-2.020572396,2.742254088
61561.87174,-1.097247219,3.593522255
61561.87495,-0.09854509,4.181167679
61561.87498,0.900903421,4.462908463
61561.87768,1.826348822,4.41935654
61561.87771,2.608713473,4.055421799
61561.88551,3.189955047,3.399844393
61561.88789,3.527573328,2.502893911
61561.8905,3.597898644,1.432420268
61561.89924,3.397897492,0.268572471
61561.90251,2.945350025,-0.902392834
61561.90254,2.277385099,-1.994719911
61561.9208,1.447491001,-2.929655502
61561.92083,0.521242799,-3.641331314
61561.92084,-0.428909522,-4.081569082
61561.92596,-1.329372851,-4.223240918
61561.92599,-2.111202392,-4.061938214
61561.95038,-2.715489067,-3.615842275
61561.96089,-3.097913395,-2.923837304
61561.96312,-3.232105446,-2.042048812
61561.96572,-3.11154857,-1.039116198
61561.96785,-2.74988369,0.009393544
61561.97292,-2.179601153,1.026961188
61561.97542,-1.44923771,1.941987509
61561.97803,-0.619316486,2.693089725
61561.98049,0.242632048,3.233408644
61561.98308,1.067558135,3.533606245
61561.98919,1.790441823,3.583352045
61561.99183,2.355453836,3.391229881
61561.99435,2.72031441,2.983132825
61561.99667,2.859505211,2.399340645
61561.99975,2.766085973,1.690580679
61561.99978,2.451983524,0.913449932
61562.00217,1.94674668,0.125617556
61562.0022,1.294885721,-0.618770423
61562.00481,0.552029583,-1.273097469
61562.00486,-0.219771858,-1.801376391
61562.0117,-0.957206445,-2.18022079
61562.01481,-1.600891697,-2.399579147
61562.01484,-2.100174171,-2.462241775
61562.01673,-2.417146975,-2.382245083
61562.03733,-2.529564489,-2.182396032
61562.04001,-2.432427368,-1.891213534
61562.04005,-2.138122763,-1.539626123
61562.04676,-1.675124945,-1.157773227
61562.04993,-1.085380352,-0.772230681
61562.04996,-0.420608559,-0.403923042
61562.05484,0.262161831,-0.066902152
61562.05487,0.905442934,0.231928033
61562.05684,1.456114969,0.492165866
61562.05918,1.869828647,0.718471962
61562.06291,2.114618603,0.918546766
61562.07044,2.173432534,1.100799971
61562.07735,2.045373372,1.272018136
61562.07738,1.745560849,1.435335743
61562.07986,1.303635041,1.588780517
61562.07996,0.761038299,1.724599521
61562.0904,0.167313923,1.82948474
61562.09595,-0.424258406,1.885714329
61562.09597,-0.961315796,1.873118955
61562.10393,-1.39695625,1.771682545
61562.10396,-1.693786425,1.564504024
61562.10548,-1.827128709,1.240790159
61562.11289,-1.787115183,0.798526193
61562.11975,-1.579490813,0.246484044
61562.11979,-1.225057957,-0.394722562
61562.13277,-0.757809822,-1.092744224
61562.1328,-0.22191216,-1.804863217
61562.13417,0.332209045,-2.480597769
61562.1368,0.852339186,-3.065390333
61562.14993,1.289122305,-3.505106487
61562.14996,1.600483681,-3.75097088
61562.15234,1.755444488,-3.764497436
61562.15235,1.736994942,-3.521940853
61562.15415,1.543770557,-3.017810113
61562.16349,1.190376464,-2.267042961
61562.17407,0.706318995,-1.305539775
61562.1741,0.133622203,-0.188888627
61562.17411,-0.476680154,1.010730339
61562.1773,-1.068888948,2.209307134
61562.17735,-1.587458015,3.31711611
61562.1792,-1.981879918,4.245727275
61562.19603,-2.211222288,4.915353844
61562.19605,-2.24792261,5.261914466
61562.20229,-2.080507366,5.243180722
61562.20233,-1.714988172,4.843428597
61562.21029,-1.174795927,4.076114703
61562.21032,-0.499235174,2.984247254
61562.21278,0.259435277,1.638306905
61562.21281,1.040073128,0.131778505
61562.22791,1.777553564,-1.42543568
61562.23283,2.408106063,-2.915256041
61562.23286,2.874651548,-4.220691627
61562.23287,3.131698904,-5.235390653
61562.23551,3.149390657,-5.872679944
61562.23972,2.916352522,-6.073310504
61562.2548,2.441095165,-5.811207482
61562.25483,1.751831671,-5.096667471
61562.25775,0.894701374,-3.976644035
61562.25778,-0.069480335,-2.531998183
61562.25912,-1.069706298,-0.871844814
61562.26171,-2.030154173,0.874622309
61562.26919,-2.876038418,2.568217932
61562.27721,-3.539478539,4.070974459
61562.27724,-3.964918797,5.257563125
61562.27978,-4.11366589,6.025972672
61562.27981,-3.967177374,6.306526495
61562.29192,-3.528829402,6.068434259
61562.29602,-2.82401038,5.323260847
61562.29605,-1.89851789,4.124939941
61562.30239,-0.815369391,2.566242325
61562.30242,0.34973791,0.771906635
61562.30919,1.513975929,-1.111072169
61562.3148,2.593521201,-2.925248825
61562.31483,3.50980792,-4.515685487
61562.31679,4.19541907,-5.742998745
61562.32975,4.599163395,-6.495401403
61562.32978,4.689948305,-6.698704323
61562.33164,4.459151618,-6.3233925
61562.33419,3.921310805,-5.388116382
61562.34217,3.113078213,-3.959226753
61562.34218,2.090524291,-2.146305989
61562.34866,0.924997696,-0.093983449
61562.34869,-0.302138629,2.029359849
61562.35035,-1.505491366,4.045119469
61562.35914,-2.601883592,5.779146697
61562.36611,-3.516390001,7.07637922
61562.36614,-4.18770586,7.814204951
61562.37599,-4.572449874,7.913423028
61562.37602,-4.648086622,7.345844814
61562.38242,-4.414263428,6.137839318
61562.38246,-3.892480689,4.369451324
61562.38911,-3.124143941,2.169080504
61562.39997,-2.16717007,-0.295923509
61562.4,-1.091429402,-2.8320523
61562.40239,0.026608664,-5.234828001
61562.40242,1.109602825,-7.305189812
61562.41233,2.084994355,-8.865759881
61562.41236,2.89015722,-9.77566063
61562.41482,3.476659957,-9.94265454
61562.41486,3.813333216,-9.331578304
61562.43318,3.887937647,-7.968330891
61562.43784,3.70734229,-5.939026613
61562.43787,3.296243979,-3.384311558
61562.43787,2.694573711,-0.489233406
61562.44245,1.953836926,2.530581461
61562.44249,1.13271332,5.445383423
61562.44941,0.292291889,8.029104518
61562.45979,-0.508665003,10.07710859
61562.45982,-1.218049678,11.42247404
61562.46768,-1.793996428,11.94950207
61562.4677,-2.207467673,11.60335459
61562.4677,-2.443670991,10.3950273
61562.47871,-2.502243031,8.401229271
61562.47874,-2.396242715,5.759143494
61562.48592,-2.150095766,2.656448595
61562.48595,-1.796717088,-0.682640542
61562.496,-1.374099727,-4.014237796
61562.49603,-0.921694273,-7.093248288
61562.5067,-0.476908063,-9.691991269
61562.50673,-0.072029642,-11.61753179
61562.50673,0.268166543,-12.72637037
61562.50995,0.527952207,-12.93534817
61562.50998,0.701217466,-12.22792361
61562.51191,0.791079449,-10.6553418
61562.52172,0.808613981,-8.332619975
61562.52421,0.770877002,-5.429678884
61562.53104,0.698444616,-2.158329298
61562.53107,0.612739761,1.243856823
61562.53792,0.533426099,4.531523223
61562.54593,0.476135182,7.46995172
61562.54594,0.450752947,9.852503942
61562.55104,0.460430279,11.51574593
61562.5511,0.50140587,12.35111355
61562.55604,0.563645395,12.31225951
61562.55851,0.632217239,11.41757049
61562.5622,0.689249843,9.747726859
61562.59491,0.716256301,7.438567011
61562.59495,0.696573933,4.669881375
61562.59773,0.617653837,1.651070383
61562.59777,0.472949102,-1.395169378
61562.59995,0.263189286,-4.249831938
61562.59999,-0.003110778,-6.713933393
61562.60184,-0.309983438,-8.622936147
61562.60431,-0.635172633,-9.85818847
61562.60716,-0.9520357,-10.35455859
61562.61177,-1.232010631,-10.10375977
61562.61468,-1.447415123,-9.153213677
61562.61471,-1.574303787,-7.600655341
61562.61665,-1.595096042,-5.585015033
61562.62044,-1.500701307,-3.274394218
61562.62612,-1.29190927,-0.852162735
61562.62615,-0.979877934,1.497673184
61562.63539,-0.585635055,3.604655353
61562.63979,-0.138601988,5.324502219
61562.63982,0.325755875,6.549229321
61562.64605,0.768959938,7.214038421
61562.64607,1.152966161,7.300533548
61562.64803,1.443716244,6.836131972
61562.66471,1.614457818,5.88984995
61562.66747,1.648509342,4.564931367
61562.6675,1.541186507,2.989029085
61562.66977,1.300676073,1.302825048
61562.67425,0.947734485,-0.351926703
61562.67672,0.514194594,-1.843936021
61562.68592,0.040374762,-3.06256266
61562.68594,-0.428409481,-3.925867322
61562.6885,-0.845940319,-4.385947436
61562.68853,-1.169441175,-4.431223886
61562.6984,-1.363774813,-4.085611082
61562.70233,-1.405100621,-3.404765709
61562.70235,-1.283630461,-2.469846863
61562.71173,-1.005191298,-1.379412939
61562.71665,-0.591400576,-0.240213523
61562.71667,-0.078379035,0.842301574
61562.71667,0.485944459,1.772942334
61562.71928,1.045751884,2.474471068
61562.73091,1.542176721,2.893428197
61562.7374,1.918668925,3.003675291
61562.73743,2.126423397,2.80745122
61562.74492,2.129386148,2.333958336
61562.74497,1.908369449,1.635706331
61562.74787,1.46386621,0.783023948
61562.74791,0.817251076,-0.142711797
61562.7604,0.010184063,-1.056493123
61562.76351,-0.897818185,-1.877082779
61562.76355,-1.833520304,-2.533767754
61562.76795,-2.715538603,-2.971919213
61562.77149,-3.460931678,-3.156941465
61562.77151,-3.992293574,-3.076352216
61562.77916,-4.244766577,-2.739910746
61562.78359,-4.172372505,-2.177883753
61562.78364,-3.753093435,-1.437695018
61562.79352,-2.992214014,-0.579331544
61562.80109,-1.923562889,0.330034449
61562.80113,-0.608451177,1.22170719
61562.80689,0.867710854,2.03091796
61562.81958,2.400946101,2.701619603
61562.81961,3.876034957,3.190266429
61562.81961,5.175113244,3.468334463
61562.82187,6.186900911,3.52346522
61562.82667,6.815842534,3.359246474
61562.83289,6.990420691,2.9937634
61562.83534,6.66994283,2.45715246
61562.83848,5.849199859,1.788460164
61562.84228,4.560544132,1.032144764
61562.8423,2.87312519,0.234559608
61562.84602,0.88923913,-0.559275426
61562.84606,-1.262024898,-1.308367788
61562.86049,-3.433438059,-1.977744379
61562.86344,-5.469988489,-2.539664775
61562.86346,-7.220193344,-2.974068585
61562.87356,-8.547522403,-3.268350874
61562.87358,-9.341057844,-3.416622989
61562.87985,-9.524551479,-3.41865607
61562.87987,-9.06314428,-3.278717704
61562.88613,-7.967176348,-3.004498385
61562.88616,-6.292726976,-2.606286419
61562.89599,-4.138768057,-2.096492934
61562.89604,-1.641071336,-1.489560191
61562.89858,1.036739365,-0.802214782
61562.89861,3.714375332,-0.05396163
61562.90535,6.207513639,0.732337145
61562.92392,8.340953839,1.529985542
61562.92395,9.96133044,2.308272428
61562.92604,10.94843187,3.032758521
61562.92606,11.22427028,3.666158726
61562.92847,10.7592063,4.169880243
61562.93067,9.574646753,4.506195844
61562.93806,7.742085869,4.640945109
61562.94244,5.378531286,4.546573624
61562.94247,2.638626055,4.20525093
61562.95232,-0.295975301,3.611760836
61562.95235,-3.22921282,2.77583933
61562.97802,-5.964296856,1.723649523
61562.97806,-8.317461217,0.498130873
61562.97807,-10.13079598,-0.841961366
61562.98041,-11.28323181,-2.224406513
61562.98346,-11.69888639,-3.567217864
61562.98349,-11.35218085,-4.783523254
61562.98559,-10.26937464,-5.787337106
61562.98791,-8.526432008,-6.499829675
61562.99472,-6.243403,-6.855622342
61562.99789,-3.575754627,-6.80859756
61563.00479,-0.703306256,-6.336714089
61563.00482,2.182410249,-5.44536471
61563.00719,4.891441411,-4.168902986
61563.00722,7.248396439,-2.570092247
61563.00919,9.104205353,-0.737384686
61563.02235,10.3458367,1.219890613
61563.02238,10.90332408,3.17817871
61563.02476,10.75365888,5.007775869
61563.0267,9.921342324,6.581784979
61563.03693,8.47563617,7.785305628
61563.05598,6.524787467,8.524167282
61563.05605,4.207713626,8.732520016
61563.05605,1.683802624,8.378658577
61563.05788,-0.878400596,7.468568953
61563.06042,-3.312794195,6.046844667
61563.06294,-5.466784577,4.194811119
61563.06552,-7.2110607,2.025906111
61563.06812,-8.447439985,-0.321423243
61563.07096,-9.114308687,-2.692849487
61563.07328,-9.189368649,-4.928695149
61563.07672,-8.689605054,-6.875117602
61563.08359,-7.668590466,-8.395134506
61563.08362,-6.211424509,-9.378670159
61563.09354,-4.42776298,-9.7508604
61563.09357,-2.443505006,-9.477970501
61563.10394,-0.391775259,-8.570448612
61563.10397,1.596142681,-7.082844336
61563.10597,3.399295068,-5.110552426
61563.10599,4.914415402,-2.783577811
61563.11852,6.061706606,-0.25774209
61563.11855,6.788739889,2.296053965
61563.12102,7.072312699,4.703747675
61563.12105,6.918261288,6.800353852
61563.12685,6.359367609,8.441639052
61563.13726,5.451625204,9.514379946
61563.13729,4.269226434,9.944455215
61563.1397,2.898698146,9.702176657
